ph,temperature_c,ammonia_mg_l,nitrite_mg_l,nitrate_mg_l,ph_rolling_3,ph_rolling_7,ph_change_rate,temperature_c_rolling_3,temperature_c_rolling_7,temperature_c_change_rate,ammonia_mg_l_rolling_3,ammonia_mg_l_rolling_7,ammonia_mg_l_change_rate,nitrite_mg_l_rolling_3,nitrite_mg_l_rolling_7,nitrite_mg_l_change_rate,nitrate_mg_l_rolling_3,nitrate_mg_l_rolling_7,nitrate_mg_l_change_rate,water_stability_index,risk_level
7.1399,26.1875,0.00116,0.017,275,7.14898,7.12823,-0.01816,26.1875,26.1875,0,0.00116,0.00116,0,0.017,0.017,0,275.33333,279.71429,-4,0.10156,Moderate Risk
7.15806,26.1875,0.00116,0.017,288,7.1626,7.15935,-0.00907,26.1875,26.1875,0,0.00116,0.00116,0,0.017,0.017,0,279,277,14,0.01869,Moderate Risk
7.1626,26.25,0.00116,0.017,279,7.1626,7.15546,-0.01815,26.20833,26.20536,0.0625,0.00116,0.00116,0,0.017,0.017,0,282.66667,279.57143,-11,0.04241,Moderate Risk
7.1626,26.25,0.00116,0.017,276,7.16109,7.15676,0,26.25,26.20536,0,0.00116,0.00116,0,0.017,0.017,0,281.66667,283.42857,-9,0.03996,Moderate Risk
7.17621,26.25,0.00116,0.017,294,7.16562,7.15741,0.00454,26.25,26.23214,0,0.00116,0.00116,0,0.017,0.017,0,287.33333,286,9,0.04555,Moderate Risk
7.15806,26.25,0.00116,0.017,287,7.15806,7.17168,0,26.29167,26.28571,-0.0625,0.00116,0.00116,0,0.017,0.017,0,287,285.14286,2,0.06725,Moderate Risk
7.16713,26.25,0.00116,0.017,287,7.16411,7.16713,0.00907,26.27083,26.27679,0,2.96285,3.15263,-4.96176,0.017,0.017,0,289.33333,283.71429,-3,3.26108,Moderate Risk
7.11266,26.25,0.00116,0.017,286,7.14595,7.15741,-0.05447,26.25,26.26786,0,1.65508,2.53195,0,0.017,0.017,0,287.66667,285.71429,-1,3.83823,Moderate Risk
7.17167,26.25,0.00116,0.017,293,7.17167,7.17167,0,26.27083,26.25893,-0.0625,0.00116,0.00116,0,0.017,0.017,0,292.33333,291.85714,3,0.01923,Moderate Risk
7.16713,26.1875,4.32945,0.017,266,7.17167,7.17362,-0.00454,26.1875,26.19643,0,1.44392,1.25683,4.32829,0.017,0.017,0,283.33333,287.14286,-25,4.32095,High Risk
7.16713,26.1875,0.00116,0.017,294,7.17016,7.16519,-0.00454,26.1875,26.17857,0,3.25907,3.87154,-4.88686,0.017,0.017,0,295.33333,287.71429,-3,3.56214,Moderate Risk
7.17621,26.0625,0.00116,0.017,295,7.16713,7.16713,0.01815,26.0625,26.0625,0,0.00116,0.00116,0,0.017,0.017,0,293.66667,293.57143,0,0.01386,Moderate Risk
7.18075,25.9375,4.67027,0.017,282,7.17924,7.1801,0.00454,25.97917,26,-0.0625,4.77413,2.04672,0,0.017,0.017,0,290.33333,287.42857,-13,5.14788,High Risk
7.19437,25.875,0.00116,0.017,282,7.18983,7.18918,0.00454,25.85417,25.86607,0.0625,0.00116,0.00116,0,0.017,0.017,0,282.33333,284.85714,1,0.03102,Moderate Risk
7.19891,25.8125,0.00116,0.017,272,7.1974,7.19696,0.00454,25.8125,25.82143,0,0.00116,0.00116,0,0.017,0.017,0,273,274.28571,-1,0.03061,Moderate Risk
7.20345,25.8125,0.00116,0.017,277,7.19588,7.20021,0.01362,25.8125,25.8125,0,0.00116,0.00116,0,0.017,0.017,0,277.66667,279.42857,-2,0.01634,Moderate Risk
7.19437,25.8125,0.00116,0.017,287,7.20042,7.20864,-0.00908,25.79167,25.78571,0.0625,0.00116,0.00116,0,0.017,0.017,0,279.33333,279.85714,10,0.04153,Moderate Risk
7.21253,25.6875,0.00116,0.017,273,7.21102,7.20345,0.00908,25.6875,25.70536,0,0.00116,0.00116,0,0.017,0.017,0,274,275.71429,-1,0.0381,Moderate Risk
7.21707,25.625,0.00116,0.017,277,7.21102,7.21058,0.00454,25.625,25.63393,0,0.00116,0.00116,0,0.017,0.017,0,280.66667,279.28571,-11,0.02554,Moderate Risk
7.21707,25.5625,0.00116,0.017,273,7.21707,7.21123,0,25.58333,25.60714,-0.0625,0.00116,0.00116,0,0.017,0.017,0,272.66667,276.57143,1,0.03603,Moderate Risk
7.23977,25.5625,0.00116,0.017,289,7.23069,7.2255,0.03178,25.58333,25.58036,0,0.00116,0.00116,0,0.017,0.017,0,286.66667,284.28571,3,0.04817,Moderate Risk
7.22161,25.5625,0.00116,0.017,205,7.21253,7.21253,0.01816,25.5625,25.5625,0,0.00116,0.00116,0,0.017,0.017,0,255,267.28571,-69,0.01483,Moderate Risk
7.22161,25.5,0.00116,0.017,276,7.21858,7.22356,0.00454,25.52083,25.50893,-0.0625,0.00116,0.00116,0,0.017,0.017,0,282.66667,279.14286,-11,0.03884,Moderate Risk
7.21707,25.5,0.00116,0.017,288,7.21858,7.22226,-0.00454,25.5,25.50893,0,0.00116,0.00116,0,0.017,0.017,0,283,280.57143,1,0.02703,Moderate Risk
7.23069,25.5,0.00116,0.017,289,7.22918,7.23199,-0.00908,25.47917,25.47321,0.0625,0.00116,0.00116,0,0.017,0.017,0,284,282.57143,8,0.05136,Moderate Risk
7.22615,25.4375,0.00116,0.017,288,7.22161,7.22291,0.00454,25.41667,25.42857,0.0625,0.00116,0.00116,0,0.017,0.017,0,278,279,16,0.02191,Moderate Risk
7.22161,25.4375,0.00116,0.017,275,7.22464,7.21642,0,25.4375,25.41964,0,0.00116,0.00116,0,0.017,0.017,0,280.33333,280,-14,0.04645,Moderate Risk
7.23523,25.375,0.00116,0.017,274,7.22312,7.23004,0.01816,25.39583,25.41071,0,0.00116,0.00116,0,0.017,0.017,0,281,281.57143,-13,0.05203,Moderate Risk
7.23069,25.4375,0.00116,0.017,290,7.22615,7.23134,0.01362,25.41667,25.39286,0.0625,0.00116,0.00116,0,0.017,0.017,0,284.66667,281.14286,15,0.03135,High Risk
7.23977,25.375,0.00116,0.017,275,7.23523,7.23328,0.00454,25.375,25.38393,0,0.00116,0.00116,0,0.017,0.017,0,275,275,0,0.01896,Moderate Risk
7.23977,25.375,0.00116,0.017,285,7.23674,7.23458,0.00908,25.35417,25.35714,0.0625,0.00116,0.00116,0,0.017,0.017,0,279.66667,279.28571,3,0.03775,Moderate Risk
7.24885,25.375,0.00116,0.017,286,7.23372,7.23393,0.03632,25.35417,25.34821,0.0625,0.00116,0.00116,0,0.017,0.017,0,277,276.71429,13,0.04223,Moderate Risk
7.23977,25.3125,0.00116,0.017,285,7.23069,7.23199,0.00908,25.3125,25.33929,0,0.00116,0.00116,0,0.017,0.017,0,283.66667,277.42857,1,0.02809,Moderate Risk
7.23523,25.3125,0.00116,0.017,270,7.23674,7.23328,0,25.3125,25.32143,0,0.00116,0.00116,0,0.017,0.017,0,274.66667,278.14286,-2,0.0245,Moderate Risk
7.24431,25.375,0.00116,0.017,272,7.23977,7.23912,0.00454,25.35417,25.34821,0,0.00116,0.66063,0,0.017,0.017,0,274.66667,274.85714,-10,3.5173,Moderate Risk
7.24431,25.25,0.00116,0.017,266,7.23674,7.22939,0.00908,25.25,25.26786,0,0.00116,0.00116,0,0.017,0.017,0,271.66667,270.85714,-11,0.04382,Moderate Risk
7.23523,25.3125,0.00116,0.017,273,7.23523,7.23523,-0.00908,25.27083,25.25893,0.0625,0.00116,0.00116,0,0.017,0.017,0,276,273.57143,1,0.02568,Moderate Risk
7.22615,25.3125,0.00116,0.017,273,7.23372,7.23847,-0.01362,25.29167,25.28571,0,0.00116,0.00116,0,0.017,0.017,0,271.33333,272.57143,4,0.03748,Moderate Risk
7.24431,25.1875,0.00116,0.017,272,7.24431,7.24236,0,25.1875,25.1875,0,0.00116,0.00116,0,0.017,0.017,0,274.33333,277.71429,0,0.00714,High Risk
7.24431,25.125,0.00116,0.017,285,7.22615,7.23134,0.04086,25.16667,25.17857,-0.0625,0.00116,0.00116,0,0.017,0.017,0,279.66667,278.85714,3,0.03927,Moderate Risk
7.23977,25.125,0.00116,0.017,272,7.2428,7.24366,-0.00454,25.14583,25.14286,-0.0625,0.00116,0.00116,0,0.017,0.017,0,272.66667,275.85714,0,0.01868,Moderate Risk
7.24431,25.0625,0.00116,0.017,277,7.24582,7.25079,-0.00454,25.0625,25.0625,0,0.00116,0.00116,0,0.017,0.017,0,278,275.85714,-1,0.0305,Moderate Risk
7.24431,25.0625,0.00116,0.017,278,7.24431,7.25079,0,25.04167,25.05357,0.0625,0.00116,0.00116,0,0.017,0.017,0,279,277.14286,-3,0.04231,Moderate Risk
7.24431,25.0625,0.00116,0.017,272,7.24582,7.24496,-0.00454,25.02083,25.01786,0.0625,0.00116,0.00116,0,0.017,0.017,0,271.33333,270.85714,1,0.02151,Moderate Risk
7.27154,24.9375,0.00116,0.017,274,7.25339,7.2482,0.02723,24.95833,24.94643,0,0.00116,0.00116,0,0.017,0.017,0,274,274.28571,-4,0.0324,Moderate Risk
7.23977,25,0.00116,0.017,278,7.25187,7.24755,-0.03177,24.95833,24.95536,0.0625,0.00116,0.00116,0,0.017,0.017,0,276.66667,275.14286,4,0.03667,Moderate Risk
7.26246,24.6875,0.00116,0.017,284,7.27154,7.26506,0.00454,24.66667,24.66964,0.0625,0.00116,0.00116,0,0.017,0.017,0,286.66667,288.14286,-9,0.04619,Moderate Risk
7.25792,24.625,0.00116,0.017,285,7.25338,7.25468,0.01361,24.64583,24.63393,-0.0625,0.00116,0.00116,0,0.017,0.017,0,287.66667,289.71429,0,0.02433,Moderate Risk
7.267,24.625,0.00116,0.017,294,7.26095,7.26441,0.00908,24.60417,24.60714,0.0625,0.00116,0.00116,0,0.017,0.017,0,289.33333,285.28571,8,0.03976,Moderate Risk
7.25792,24.625,0.00116,0.017,285,7.26549,7.23328,0.00454,24.60417,24.61607,0,0.00116,0.00116,0,0.017,0.017,0,282,283.71429,2,0.17572,Moderate Risk
7.27608,24.625,0.00116,0.017,276,7.27003,7.26895,0.00908,24.625,24.625,0,0.00116,0.00116,0,0.017,0.017,0,283.66667,287.28571,-11,0.01155,Moderate Risk
7.267,24.625,0.00116,0.017,282,7.267,7.27413,0,24.64583,24.64286,0,0.00116,0.00116,0,0.017,0.017,0,285,283.42857,-3,0.06239,Moderate Risk
7.267,24.625,0.00116,0.017,299,7.27003,7.2657,-0.00454,24.625,24.63393,0,0.00116,0.00116,0,0.017,0.017,0,292.66667,288,6,0.02728,Moderate Risk
7.26246,24.625,0.00116,0.017,285,7.26549,7.26506,-0.00454,24.625,24.625,0,0.00116,0.00116,0,0.017,0.017,0,290,287.71429,-1,0.01559,Moderate Risk
7.267,24.625,0.00116,0.017,288,7.28213,7.27219,-0.0454,24.625,24.625,0,0.00116,0.00116,0,0.017,0.017,0,289.33333,286.71429,-7,0.03648,Moderate Risk
7.27608,24.625,0.00116,0.017,270,7.26851,7.27089,0.00908,24.625,24.625,0,0.00116,0.00116,0,0.017,0.017,0,269.33333,271.42857,1,0.01103,Moderate Risk
7.27154,24.6875,0.00116,0.017,267,7.27154,7.27089,-0.00454,24.64583,24.63393,0.0625,0.00116,0.00116,0,0.017,0.017,0,268.66667,270.57143,-3,0.02284,Moderate Risk
7.32602,24.625,0.00116,0.017,259,7.28365,7.27543,0.05902,24.625,24.63393,0,0.00116,0.00116,0,0.017,0.017,0,263,266.28571,-4,0.05794,Moderate Risk
7.13082,24.625,0.00116,0.017,251,7.21858,7.24755,-0.1271,24.64583,24.63393,-0.0625,0.00116,0.00116,0,0.017,0.017,0,249,252.28571,-4,0.11515,Moderate Risk
7.27608,24.625,0.00116,0.017,250,7.27305,7.27478,0.00908,24.60417,24.61607,0.0625,0.00116,0.00116,0,0.017,0.017,0,260.66667,257.57143,-15,0.0254,Moderate Risk
7.267,24.5,0.00116,0.017,266,7.27457,7.27803,-0.01816,24.54167,24.55357,-0.0625,0.00116,0.00116,0,0.017,0.017,0,266.33333,264.85714,0,0.02908,Moderate Risk
7.27608,24.5,0.00116,0.017,276,7.27154,7.27932,-0.00908,24.54167,24.53571,-0.0625,0.00116,0.00116,0,0.017,0.017,0,268,269.42857,5,0.04669,Moderate Risk
7.2897,24.5,0.00116,0.017,263,7.27154,7.27154,0.03178,24.52083,24.53571,0,0.00116,0.00116,0,0.017,0.017,0,265,267.28571,-3,0.04343,Moderate Risk
7.267,24.5,0.00116,0.017,265,7.26851,7.30397,0.01362,24.52083,24.51786,0,0.00116,0.00116,0,0.017,0.017,0,269.66667,265.71429,-7,0.11337,High Risk
7.33963,24,0.00116,0.017,274,7.35628,7.36168,-0.0227,24,23.99107,0,0.00116,1.48265,0,0.017,0.017,0,278,274,-2,3.73078,Moderate Risk
7.35779,23.9375,0.00116,0.017,249,7.36082,7.36428,-0.00454,23.97917,24.00893,-0.0625,0.00116,0.00116,0,0.017,0.017,0,254,258,-2,0.03802,Moderate Risk
7.34417,24,0.00116,0.017,257,7.3472,7.35455,-0.00454,24,24,-0.0625,0.00116,0.00116,0,0.017,0.017,0,253.66667,253.85714,14,0.03882,Moderate Risk
7.36687,24.0625,0.00116,0.017,246,7.36838,7.36168,-0.02724,24.04167,24.01786,0,0.00116,0.00116,0,0.017,0.017,0,254,254.71429,-13,0.05777,Moderate Risk
7.35779,24.0625,0.00116,0.017,262,7.35476,7.35714,0,24.0625,24.0625,0,0.00116,0.00116,0,0.017,0.017,0,257.33333,257.14286,8,0.01221,Moderate Risk
7.34417,24.0625,0.00116,0.017,251,7.35476,7.35649,-0.01816,24.0625,24.0625,0,0.00116,0.00116,0,0.017,0.017,0,255.33333,255.85714,-2,0.01456,Moderate Risk
7.36233,24.1875,0.00116,0.017,259,7.36384,7.35325,0,24.14583,24.14286,0.0625,0.00116,0.00116,0,0.017,0.017,0,260.66667,265.28571,0,0.0484,Moderate Risk
7.35779,24.125,0.00116,0.017,261,7.36233,7.34482,-0.00908,24.125,24.125,0,0.00116,0.00116,0,0.017,0.017,0,261.33333,263.85714,-7,0.09024,Moderate Risk
7.33056,24.125,0.00116,0.017,266,7.37141,7.36557,-0.06355,24.125,24.13393,0,0.00116,0.00116,0,0.017,0.017,0,264,261.28571,-7,0.05462,Moderate Risk
7.36233,24.1875,0.00116,0.017,256,7.35628,7.35844,0.01362,24.1875,24.17857,0,0.00116,0.00116,0,0.017,0.017,0,255,262.14286,3,0.02152,Moderate Risk
7.34417,24.25,0.00116,0.017,258,7.35022,7.35584,0,24.25,24.22321,0,0.00116,0.00116,0,0.017,0.017,0,258.66667,263.85714,-1,0.04177,Moderate Risk
7.35779,24.25,0.00116,0.017,257,7.35476,7.33055,0.01362,24.25,24.25,0,0.00116,0.00116,0,0.017,0.017,0,257.66667,260.28571,0,0.11327,Moderate Risk
7.34871,24.3125,0.00116,0.017,256,7.34568,7.34677,0.00908,24.3125,24.3125,0,0.00116,0.00116,0,0.017,0.017,0,262.33333,262,-16,0.01951,Moderate Risk
7.34871,24.375,0.00116,0.017,255,7.34266,7.34936,0.00454,24.375,24.36607,0,0.00116,0.00116,0,0.017,0.017,0,260.33333,257.57143,-1,0.02953,Moderate Risk
7.34417,24.5625,0.00116,0.017,248,7.34417,7.34352,-0.00454,24.5625,24.52679,0,0.00116,0.00116,0,0.017,0.017,0,248.66667,250.71429,-3,0.03661,Moderate Risk
7.34871,24.5625,0.00116,0.017,268,7.35174,7.35909,-0.00908,24.58333,24.58036,0,0.00116,0.00116,0,0.017,0.017,0,255.66667,258.14286,12,0.03968,Moderate Risk
7.36687,24.5625,0.00116,0.017,256,7.37595,7.3753,-0.01816,24.58333,24.58036,-0.0625,0.00116,0.00116,0,0.017,0.017,0,256,263.57143,0,0.04168,Moderate Risk
7.36233,24.5625,0.00116,0.017,266,7.36233,7.36298,0.00454,24.58333,24.57143,0,0.00116,0.00116,0,0.017,0.017,0,260.33333,262.14286,7,0.01998,Moderate Risk
7.36233,24.5625,0.00116,0.017,259,7.36838,7.36882,-0.00454,24.60417,24.58036,-0.0625,0.00116,0.00116,0,0.017,0.017,0,258.66667,264.85714,1,0.0268,Moderate Risk
7.36687,24.5625,0.00116,0.017,265,7.37746,7.38114,-0.00908,24.5625,24.58929,0,0.00116,0.00116,0,0.017,0.017,0,269.33333,274,-1,0.0328,Moderate Risk
7.37595,24.625,0.00116,0.017,278,7.3245,7.35325,-0.00454,24.60417,24.58929,0.0625,0.00116,0.00116,0,0.017,0.017,0,271.33333,271,12,0.13783,Moderate Risk
7.37595,24.5625,0.00116,0.017,278,7.37746,7.35131,0,24.58333,24.58929,-0.0625,0.00116,0.00116,0,0.017,0.017,0,274,271.14286,0,0.13552,Moderate Risk
7.36687,24.5625,0.00116,0.017,272,7.37292,7.35001,-0.00908,24.58333,24.58929,0,0.00116,0.00116,0,0.017,0.017,0,276,272,-6,0.13446,Moderate Risk
7.37141,24.5625,0.00116,0.017,288,7.36687,7.37141,0.01362,24.60417,24.58036,-0.0625,0.00116,0.00116,0,0.017,0.017,0,284.66667,278.28571,5,0.03749,Moderate Risk
7.37595,24.625,0.00116,0.017,292,7.38049,7.37595,-0.01362,24.60417,24.59821,0,0.00116,0.00116,0,0.017,0.017,0,287.33333,283.14286,1,0.03057,Moderate Risk
7.40319,24.625,0.00116,0.017,298,7.40319,7.38827,0.01816,24.58333,24.57143,0.0625,0.00116,0.00116,0,0.017,0.017,0,293.33333,287.14286,14,0.0589,Moderate Risk
7.38049,24.5625,0.00116,0.017,289,7.38352,7.3766,-0.00454,24.5625,24.55357,0,0.00116,0.00116,0,0.017,0.017,0,284.33333,276.42857,12,0.03772,Moderate Risk
7.38957,24.5625,0.00116,0.017,274,7.38957,7.39022,0,24.52083,24.51786,0.0625,0.00116,0.00116,0,0.017,0.017,0,274.66667,273.42857,-3,0.01868,Moderate Risk
7.38049,24.5,0.00116,0.017,268,7.39714,7.39022,-0.03178,24.52083,24.52679,0,0.00116,0.00116,0,0.017,0.017,0,269.66667,265.57143,-1,0.03981,Moderate Risk
7.38503,24.5625,0.00116,0.017,267,7.38503,7.38892,0.00454,24.5625,24.54464,0,0.00116,0.00116,0,0.017,0.017,0,271,269.71429,-2,0.04062,Moderate Risk
7.38503,24.5,0.00116,0.017,270,7.38503,7.38762,0,24.5,24.51786,0,0.00116,0.00116,0,0.017,0.017,0,269.66667,272,4,0.02554,Moderate Risk
7.39411,24.4375,0.00116,0.017,265,7.39108,7.39216,0.00454,24.45833,24.48214,0,0.00116,0.00116,0,0.017,0.017,0,262.66667,261.42857,4,0.03392,Moderate Risk
7.40319,24.4375,0.00116,0.017,261,7.40773,7.3993,0.01816,24.4375,24.45536,0,0.00116,0.00116,0,0.017,0.017,0,265.66667,265.42857,-3,0.04857,Moderate Risk
7.39865,24.4375,0.00116,0.017,270,7.40016,7.39865,0,24.47917,24.47321,-0.0625,0.00116,0.00116,0,0.017,0.017,0,256,261.14286,-16,0.03153,Moderate Risk
7.39411,24.4375,0.00116,0.017,272,7.39411,7.39281,0.00454,24.4375,24.4375,0,0.00116,0.00116,0,0.017,0.017,0,276.33333,274.85714,-13,0.00686,Moderate Risk
7.39411,24.4375,0.00116,0.017,263,7.39562,7.398,0,24.4375,24.4375,0,0.00116,0.00116,0,0.017,0.017,0,265,269.85714,-3,0.00627,Moderate Risk
7.42588,24.4375,0.00116,0.017,263,7.40621,7.40643,0.03631,24.41667,24.41964,0.0625,0.00116,0.00116,0,0.017,0.017,0,265,267.85714,-9,0.03852,Moderate Risk
7.40773,24.4375,0.00116,0.017,259,7.40016,7.3993,0.00908,24.4375,24.4375,0,0.00116,0.00116,0,0.017,0.017,0,263,263,-5,0.0161,Moderate Risk
7.4395,24.4375,0.00116,0.017,274,7.41832,7.40513,0.03631,24.4375,24.42857,0,0.00116,0.00116,0,0.017,0.017,0,269,267.28571,2,0.07809,Moderate Risk
7.41227,24.4375,0.00116,0.017,261,7.42891,7.42589,0,24.4375,24.42857,0,0.00116,0.00116,0,0.017,0.017,0,263.66667,267.85714,-2,0.05956,Moderate Risk
7.41227,24.4375,0.00116,0.017,265,7.41832,7.41746,-0.01815,24.41667,24.41964,0,0.00116,0.00116,0,0.017,0.017,0,263.66667,266.14286,0,0.04939,Moderate Risk
7.51667,24.4375,0.00116,0.017,262,7.46069,7.43367,0.10894,24.41667,24.41964,0.0625,0.00116,0.00116,0,0.017,0.017,0,263,265.42857,7,0.09623,Moderate Risk
7.41681,24.375,0.00116,0.017,267,7.41681,7.41292,-0.00453,24.375,24.375,0,0.00116,0.00116,0,0.017,0.017,0,271,270.14286,-7,0.01428,Moderate Risk
7.43042,24.375,0.00116,0.017,267,7.42286,7.42394,0.01361,24.375,24.40179,0,0.00116,0.00116,0,0.017,0.017,0,268,265.57143,-7,0.04064,Moderate Risk
7.45766,24.375,0.00116,0.017,272,7.44404,7.44534,0.0227,24.375,24.38393,0,0.00116,0.00116,0,0.017,0.017,0,269.66667,267.28571,7,0.02975,Moderate Risk
7.45312,24.375,0.00116,0.017,265,7.44101,7.43496,0.00454,24.375,24.375,0,0.00116,0.00116,0,0.017,0.017,0,262.66667,265.14286,3,0.03555,Moderate Risk
7.44404,24.375,0.00116,0.017,262,7.47128,7.45442,-0.00908,24.35417,24.36607,0.0625,0.00116,0.00116,0,0.017,0.017,0,263,266,0,0.06868,Moderate Risk
7.45312,24.375,0.00116,0.017,260,7.45009,7.43366,0.00454,24.35417,24.34821,0,0.00116,0.00116,0,0.017,0.017,0,258.66667,260,3,0.09615,Moderate Risk
7.39865,24.3125,0.00116,0.017,271,7.40773,7.4194,-0.01362,24.27083,24.25,0.0625,0.00116,0.00116,0,0.017,0.017,0,264.33333,261.42857,6,0.05505,Moderate Risk
7.39865,24.25,0.00116,0.017,265,7.40924,7.41486,-0.01816,24.25,24.25,0,0.00116,0.00116,0,0.017,0.017,0,264.33333,260.42857,-2,0.02393,Moderate Risk
7.43042,24.1875,0.00116,0.017,256,7.42437,7.42523,0.01361,24.1875,24.15179,0,0.00116,0.00116,0,0.017,0.017,0,255.33333,257.57143,2,0.03098,Moderate Risk
7.39865,24.125,0.00116,0.017,268,7.42134,7.4382,-0.03177,24.125,24.11607,0,0.00116,0.00116,0,0.017,0.017,0,258,261.57143,19,0.08381,Moderate Risk
7.43042,24.0625,0.00116,0.017,262,7.43647,7.42329,-0.0227,24.08333,24.08929,0,0.00116,0.00116,0,0.017,0.017,0,262.33333,258.57143,-7,0.06384,Moderate Risk
7.41681,24.0625,0.00116,0.017,256,7.46825,7.45118,-0.01361,24.08333,24.07143,0,0.00116,0.00116,0,0.017,0.017,0,254.33333,257.85714,0,0.11152,Moderate Risk
7.42134,24.0625,0.00116,0.017,256,7.42286,7.43042,0.00453,24.0625,24.07143,0,0.00116,0.00116,0,0.017,0.017,0,255.66667,259.42857,0,0.04099,Moderate Risk
7.42134,24.0625,0.00116,0.017,267,7.41378,7.4181,0,24.0625,24.0625,0,0.00116,0.00116,0,0.017,0.017,0,259.66667,258.71429,11,0.01941,Moderate Risk
7.41681,24.0625,0.00116,0.017,258,7.42135,7.42135,0,24.0625,24.0625,0,0.00116,0.00116,0,0.017,0.017,0,256,257.71429,2,0.01283,Moderate Risk
7.41681,24.0625,0.00116,0.017,257,7.41227,7.41292,0.00908,24.04167,24.05357,0,0.00116,0.00116,0,0.017,0.017,0,263.66667,259.85714,-9,0.01998,Moderate Risk
7.42134,24,0.00116,0.017,256,7.41227,7.41356,0.01815,24,24.00893,0,0.00116,0.00116,0,0.017,0.017,0,263,262,-10,0.02539,Moderate Risk
7.41227,24,0.00116,0.017,268,7.41832,7.4181,0,24,24.00893,0,0.00116,0.00116,0,0.017,0.017,0,264.33333,260,10,0.04914,Moderate Risk
7.27608,24,0.00116,0.017,271,7.3699,7.38892,-0.13619,24,24.00893,0,0.00116,0.00116,0,0.017,0.017,0,261,261.42857,15,0.14321,Moderate Risk
7.41227,24,0.00116,0.017,256,7.41529,7.41486,-0.00907,24,23.97321,0,0.00116,0.00116,0,0.017,0.017,0,257.66667,257.71429,-4,0.02556,Moderate Risk
7.40319,24,0.00116,0.017,258,7.41076,7.41292,-0.00908,24,23.99107,0,0.00116,0.00116,0,0.017,0.017,0,259,266.57143,-2,0.02402,Moderate Risk
7.42134,24,0.00116,0.017,272,7.41227,7.41421,0.01815,24,24,0,0.00116,0.00116,0,0.017,0.017,0,263.33333,265,14,0.01372,Moderate Risk
7.23523,24,0.00116,0.017,272,7.36687,7.39994,-0.19519,24,23.97321,0,0.00116,0.00116,0,0.017,0.017,0,264.66667,262.14286,9,0.1625,Moderate Risk
7.39411,23.9375,0.00116,0.017,269,7.41983,7.42394,-0.05447,23.9375,23.9375,0,0.00116,0.00116,0,0.017,0.017,0,271.66667,269.85714,-5,0.03774,Moderate Risk
7.41227,23.9375,0.00116,0.017,265,7.41076,7.41292,0.00908,23.9375,23.92857,0,0.00116,0.00116,0,0.017,0.017,0,265.33333,266.71429,-1,0.02152,High Risk
7.39865,23.875,0.00116,0.017,279,7.40924,7.41875,-0.01362,23.91667,23.92857,-0.0625,0.00116,0.00116,0,0.017,0.017,0,279.66667,279.28571,-8,0.04531,Moderate Risk
7.38957,23.875,0.00116,0.017,283,7.3926,7.39865,0,23.89583,23.90179,-0.0625,0.00116,0.00116,0,0.017,0.017,0,280.33333,280.14286,8,0.04291,Moderate Risk
7.39411,23.875,0.00116,0.017,278,7.39562,7.39216,-0.00908,23.91667,23.91964,-0.0625,0.00116,0.00116,0,0.017,0.017,0,284.33333,285,-14,0.02554,Moderate Risk
7.39865,23.9375,0.00116,0.017,279,7.39562,7.39216,0.00908,23.9375,23.9375,0,0.00116,0.00116,0,0.017,0.017,0,276.33333,280.57143,6,0.00886,Moderate Risk
7.39411,23.9375,0.00116,0.017,272,7.38806,7.41227,0.00454,23.9375,23.9375,0,0.00116,0.00116,0,0.017,0.017,0,268.33333,268.28571,11,0.11291,Moderate Risk
7.38957,23.875,0.00116,0.017,266,7.40319,7.3993,-0.04085,23.89583,23.91071,-0.0625,0.00116,0.00116,0,0.017,0.017,0,271.66667,272.28571,-8,0.04877,Moderate Risk
7.38503,23.9375,0.00116,0.017,271,7.38957,7.38114,-0.00908,23.91667,23.91071,0.0625,0.00116,0.00116,0,0.017,0.017,0,269.66667,266.42857,0,0.06975,Moderate Risk
7.38957,23.9375,0.00116,0.017,267,7.38957,7.38892,0,23.9375,23.9375,0,0.00116,0.00116,0,0.017,0.017,0,264.66667,267.28571,2,0.02147,Moderate Risk
7.38957,24,0.00116,0.017,272,7.39108,7.39022,0,23.95833,23.97321,0.0625,0.00116,0.00116,0,0.017,0.017,0,269,267,9,0.02014,Moderate Risk
7.38957,23.9375,0.00116,0.017,263,7.38957,7.39476,0,23.9375,23.95536,0,0.00116,0.00116,0,0.017,0.017,0,262.33333,264.14286,1,0.03516,Moderate Risk
7.38957,23.9375,0.00116,0.017,262,7.26549,7.33639,0.00454,23.9375,23.95536,0,0.00116,0.00116,0,0.017,0.017,0,261.66667,262.71429,1,0.2927,Moderate Risk
7.39411,23.9375,0.00116,0.017,278,7.39562,7.398,-0.00454,23.95833,23.94643,-0.0625,0.00116,0.00116,0,0.017,0.017,0,278.66667,274.71429,0,0.0251,Moderate Risk
7.41227,23.9375,0.00116,0.017,275,7.40168,7.40319,0.01816,23.9375,23.94643,0,0.00116,0.00116,0,0.017,0.017,0,264,273.71429,1,0.03904,Moderate Risk
7.41227,23.9375,0.00116,0.017,272,7.4153,7.40643,-0.00454,23.9375,23.9375,0,0.00116,0.00116,0,0.017,0.017,0,277.33333,283,-14,0.02078,Moderate Risk
7.42134,23.9375,0.00116,0.017,272,7.41529,7.41227,0.00907,23.9375,23.9375,0,0.00116,0.00116,0,0.017,0.017,0,272.33333,278.57143,-1,0.01738,Moderate Risk
